-28,-34,0,3
-11,62,0,3
67,-38,0,3
-84,-32,0,3
32,95,0,3
57,-94,0,3
-117,17,0,3
95,84,0,3
4,-134,0,3
-112,87,0,3
145,31,0,3
-71,-138,0,3
-62,149,0,3
160,-49,0,3
-145,-95,0,3
20,178,0,3
127,-134,0,3
-190,-12,0,3
115,158,0,3
49,-195,0,3
-186,88,0,3
191,88,0,3
-56,-208,0,3
-126,180,0,3
224,-18,0,3
-160,-163,0,3
-23,232,0,3
197,-133,0,3
-232,-67,0,3
98,225,0,3
112,-224,0,3
-247,58,0,3
206,155,0,3
-12,-262,0,3
-196,180,0,3
267,35,0,3
-145,-231,0,3
-86,263,0,3
261,-103,0,3
-250,-135,0,3
56,282,0,3
183,-226,0,3
-295,4,0,3
194,226,0,3
50,-297,0,3
-263,153,0,3
289,105,0,3
-105,-293,0,3
-159,271,0,3
313,-51,0,3
